step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
521,276593,521,0.0016439761619737121,1.0,1.0
522,277274,522,0.003563526381462309,1.0,1.0
523,277755,523,0.0015339419612162828,1.0,1.0
524,278236,524,0.0014809114039706106,1.0,1.0
525,278805,525,0.0027059052778405485,1.0,1.0
526,279342,526,0.003001201296530629,1.0,1.0
527,279847,527,0.018472610813563918,0.0,0.9939759036144579
528,280328,528,0.0015031008821895784,1.0,1.0
529,280857,529,0.0026372417965405725,1.0,1.0
530,281338,530,0.0013527515102187235,1.0,1.0
531,281819,531,0.0014028765602122184,1.0,1.0
532,282300,532,0.0013282347576717716,1.0,1.0
533,282781,533,0.0013550354516768876,1.0,1.0
534,283254,534,0.0015292161774059711,1.0,1.0
535,283799,535,0.010640947614325302,0.0,0.997134670487106
536,285072,536,0.024779558467505312,0.0,0.9908350305498982
537,285593,537,0.004054153275858529,1.0,1.0
538,286178,538,0.014074888497001028,0.0,0.9972826086956522
539,286691,539,0.0040136811759375664,1.0,1.0
540,287164,540,0.0013605485761646104,1.0,1.0
541,287645,541,0.0015065476996778415,1.0,1.0
542,288126,542,0.0014415988987020803,1.0,1.0
543,288687,543,0.018279914039324236,0.0,0.9971988795518207
544,289160,544,0.001248731089793483,1.0,1.0
545,289641,545,0.0014085654981006233,1.0,1.0
546,290186,546,0.0030679936104657914,1.0,1.0
547,290667,547,0.0014581441285182537,1.0,1.0
548,291140,548,0.0012649767828229507,1.0,1.0
549,291669,549,0.009979120804409566,0.0,0.9971590909090909
550,292334,550,0.002900770515904111,1.0,1.0
551,292815,551,0.0014223266902857214,1.0,1.0
552,293464,552,0.01603842985797204,0.0,0.9955257270693513
553,294001,553,0.03420951355046036,0.0,0.9827586206896551
554,294474,554,0.0013702902891188098,1.0,1.0
555,294947,555,0.0014512754638677785,1.0,1.0
556,296172,556,0.025850570581705472,0.0,0.9901639344262295
557,296653,557,0.00137406573081479,1.0,1.0
558,297366,558,0.017870540924832288,0.0,0.9901768172888016
559,297847,559,0.0013423289532353486,1.0,1.0
560,298328,560,0.0014818692158203824,1.0,1.0
561,298913,561,0.01639324789856117,0.0,0.9945945945945946
562,299530,562,0.013295137567036036,0.0,0.9950248756218906
563,300011,563,0.0013853105903212544,1.0,1.0
564,300492,564,0.001415516276226262,1.0,1.0
565,301045,565,0.010856279656967298,0.0,0.9971590909090909
566,301790,566,0.020643454039639304,0.0,0.9922630560928434
567,302335,567,0.012078136872593164,0.0,0.9971830985915493
568,302816,568,0.001519785855266487,1.0,1.0
569,303441,569,0.009300641790848467,0.0,0.9975
570,303922,570,0.0014343437198772236,1.0,1.0
571,304451,571,0.006787343565091686,0.0,0.9969788519637462
572,305084,572,0.048373881487245855,0.0,0.9798657718120806
573,305813,573,0.016703188012227085,0.0,0.9895615866388309
574,306294,574,0.0015187827602660042,1.0,1.0
575,306863,575,0.0032178543874772756,1.0,1.0
576,307344,576,0.001433384740593039,1.0,1.0
577,307993,577,0.016227805061399102,0.0,0.9911111111111112
578,308474,578,0.0015347349582685045,1.0,1.0
579,308955,579,0.0015717717578825833,1.0,1.0
580,309932,580,0.008667505701290252,0.0,0.9972527472527473
581,310469,581,0.002553636146771062,1.0,1.0
582,310950,582,0.001483989223952947,1.0,1.0
583,311431,583,0.001481906321261451,1.0,1.0
584,312000,584,0.002740999098409873,1.0,1.0
585,312569,585,0.003346237584232351,1.0,1.0
586,313106,586,0.004304155816631912,1.0,1.0
587,313643,587,0.004664790518408918,1.0,1.0
588,314124,588,0.0015266257340527847,1.0,1.0
589,314605,589,0.0015252153031759363,1.0,1.0
590,315086,590,0.013459151177607999,0.0,0.9966555183946488
591,315567,591,0.0014341680659552488,1.0,1.0
592,316024,592,0.008382935357700206,0.0,0.9963503649635036
593,316465,593,0.018229698445928394,0.0,0.9962406015037594
594,316946,594,0.0016938163448005712,1.0,1.0
595,317395,595,0.007172339510945459,0.0,0.996309963099631
596,317964,596,0.005303253383424043,0.0,0.9973333333333333
597,318445,597,0.0014360958101849492,1.0,1.0
598,319038,598,0.003455618149961891,1.0,1.0
599,319567,599,0.004012993917649552,1.0,1.0
600,320160,600,0.003635911125628624,1.0,1.0
601,320729,601,0.0029458862899142757,1.0,1.0
602,321210,602,0.0017242849550832846,1.0,1.0
603,321691,603,0.0018168088244007144,1.0,1.0
604,322172,604,0.0017936175895974058,1.0,1.0
605,322701,605,0.0038083276150562176,1.0,1.0
606,323182,606,0.0018575388422483092,1.0,1.0
607,323799,607,0.003650489197696746,1.0,1.0
608,324272,608,0.0014590930756646922,1.0,1.0
609,324841,609,0.003008852281074994,1.0,1.0
610,325434,610,0.0032742482497341687,1.0,1.0
611,326059,611,0.006438452067204927,0.0,0.9975
612,326540,612,0.0015584267055355288,1.0,1.0
613,327021,613,0.001621865245101337,1.0,1.0
614,327494,614,0.0015817325937486641,1.0,1.0
615,327975,615,0.0014880893321227075,1.0,1.0
616,328520,616,0.0026003745739111416,1.0,1.0
617,329089,617,0.0034105468538911327,1.0,1.0
618,329562,618,0.0015435060404612295,1.0,1.0
619,330035,619,0.0013635219418878322,1.0,1.0
620,330516,620,0.0014897042636903247,1.0,1.0
621,330989,621,0.0013737385608044326,1.0,1.0
622,331446,622,0.008163182740281416,0.0,0.9963503649635036
623,331927,623,0.0014101146636398896,1.0,1.0
624,332408,624,0.0014316814313667723,1.0,1.0
625,332889,625,0.0015280509943998042,1.0,1.0
626,333370,626,0.0014938217274739337,1.0,1.0
627,333851,627,0.001459615208527471,1.0,1.0
628,334436,628,0.003194916254049703,1.0,1.0
629,335005,629,0.0026197537894880833,1.0,1.0
630,335478,630,0.001421962674834918,1.0,1.0
631,335959,631,0.001490330976960042,1.0,1.0
632,336440,632,0.001400751971025581,1.0,1.0
633,336969,633,0.006599693521089576,0.0,0.9969788519637462
634,337538,634,0.003342090573823528,1.0,1.0
635,338019,635,0.0014439602511163681,1.0,1.0
636,338500,636,0.0014589267559117177,1.0,1.0
637,339037,637,0.0026835179477217096,1.0,1.0
638,339518,638,0.0014040903624665515,1.0,1.0
639,339999,639,0.0014307712741444606,1.0,1.0
640,340488,640,0.004201624299371963,1.0,1.0
641,340945,641,0.007991775975187973,0.0,0.9963503649635036
642,341418,642,0.0013876901206250198,1.0,1.0
643,341963,643,0.008145045293180173,0.0,0.997275204359673
644,342444,644,0.0014209993991234474,1.0,1.0
645,342925,645,0.0014388471077641898,1.0,1.0
646,343406,646,0.0014149153429242676,1.0,1.0
647,343887,647,0.001439484602106141,1.0,1.0
648,344368,648,0.0014562666295303188,1.0,1.0
649,345001,649,0.016502395880439034,0.0,0.9932885906040269
650,345474,650,0.0014751206079350397,1.0,1.0
651,346139,651,0.005753134260402259,1.0,1.0
652,346732,652,0.002843070580333887,1.0,1.0
653,347261,653,0.0045044029389061865,0.0,0.9971751412429378
654,348534,654,0.012087396131511068,0.0,0.9969450101832994
655,349015,655,0.0013363461958140425,1.0,1.0
656,349592,656,0.002312896299936468,1.0,1.0
657,350065,657,0.001492861335821911,1.0,1.0
658,350538,658,0.0013380795536900648,1.0,1.0
659,351155,659,0.007859946782821894,0.0,0.9975247524752475
660,351636,660,0.0013652073489285495,1.0,1.0
661,352173,661,0.0020189691094955014,1.0,1.0
662,352654,662,0.0013070066791373435,1.0,1.0
663,353143,663,0.001380359748402595,1.0,1.0
664,353624,664,0.0014515580904461412,1.0,1.0
665,354193,665,0.0027713804268363037,1.0,1.0
666,354674,666,0.0015485715586081228,1.0,1.0
667,355195,667,0.002833961014525446,1.0,1.0
668,355676,668,0.001527960656598476,1.0,1.0
669,356205,669,0.005562007136915256,1.0,1.0
670,356774,670,0.002758392067284289,1.0,1.0
671,357255,671,0.0013353982995518118,1.0,1.0
672,357768,672,0.006102087958750196,0.0,0.9970149253731343
673,358249,673,0.0013862884173438538,1.0,1.0
674,359130,674,0.006075392356118994,1.0,1.0
675,359843,675,0.006538720560127789,1.0,1.0
676,360324,676,0.0013248868921480435,1.0,1.0
677,360861,677,0.012560781845717033,0.0,0.9942528735632183
678,361310,678,0.008463985928033296,0.0,0.996309963099631
679,361791,679,0.0015044588222304417,1.0,1.0
680,362272,680,0.001346460749781855,1.0,1.0
681,362809,681,0.0026229448329334356,1.0,1.0
682,363394,682,0.006846388145193908,0.0,0.9972826086956522
683,363875,683,0.0013967516883202603,1.0,1.0
684,364420,684,0.002507062622161965,1.0,1.0
685,365037,685,0.008234684033219593,0.0,0.9975124378109452
686,365518,686,0.001490410740613157,1.0,1.0
687,365999,687,0.0012652581575525346,1.0,1.0
688,366480,688,0.0012926526769050245,1.0,1.0
689,366961,689,0.0013675501642772044,1.0,1.0
690,367506,690,0.0035963809971695346,1.0,1.0
691,368355,691,0.009496694331286536,0.0,0.9983136593591906
692,368828,692,0.0014014692934829157,1.0,1.0
693,369309,693,0.0013940058793215058,1.0,1.0
694,369790,694,0.0013550172195676104,1.0,1.0
695,370375,695,0.006549142368906075,0.0,0.9972972972972973
696,370856,696,0.0013994064642829688,1.0,1.0
697,371297,697,0.015593939952622995,0.0,0.9962406015037594
698,371778,698,0.0014169207056878874,1.0,1.0
699,372251,699,0.0014700684258538927,1.0,1.0
700,372700,700,0.008503065643882474,0.0,0.9963235294117647
701,373173,701,0.001476796844988481,1.0,1.0
702,373654,702,0.0013722651213821074,1.0,1.0
703,374175,703,0.005223366597877431,0.0,0.9969879518072289
704,374656,704,0.001415545940871338,1.0,1.0
705,375241,705,0.002822946718762475,1.0,1.0
706,375722,706,0.0014750664003849107,1.0,1.0
707,376203,707,0.0012512633297860865,1.0,1.0
708,376676,708,0.0013218202875378206,1.0,1.0
709,377157,709,0.0013263187337986208,1.0,1.0
710,377638,710,0.0014161028227847468,1.0,1.0
711,378447,711,0.010868355817912047,0.0,0.9965156794425087
712,378976,712,0.0022797869292585345,1.0,1.0
713,379513,713,0.008665998887940753,0.0,0.9971988795518207
714,380058,714,0.005168985596366348,0.0,0.9971830985915493
715,381051,715,0.008539288284840596,0.0,0.9958100558659218
716,381604,716,0.007289965047713118,0.0,0.9971590909090909
717,382077,717,0.0013794145643761958,1.0,1.0
718,382670,718,0.0026764076511873684,1.0,1.0
719,383351,719,0.003929959579018632,1.0,1.0
720,383832,720,0.001552285048123847,1.0,1.0
721,384345,721,0.008846448669216085,0.0,0.9970059880239521
722,384826,722,0.0013570538829205244,1.0,1.0
723,385299,723,0.0013902888527211074,1.0,1.0
724,385852,724,0.008751077078847914,0.0,0.9941348973607038
725,386333,725,0.0013898156268301542,1.0,1.0
726,386814,726,0.001400519363310334,1.0,1.0
727,387287,727,0.001367623267015395,1.0,1.0
728,387768,728,0.00144181360359141,1.0,1.0
729,388249,729,0.0013903230619931868,1.0,1.0
730,388898,730,0.013118966695729505,0.0,0.9933333333333333
731,389379,731,0.0015296846822415058,1.0,1.0
732,389852,732,0.0013739321199436327,1.0,1.0
733,390437,733,0.002719932819720562,1.0,1.0
734,390918,734,0.0014804177406188815,1.0,1.0
735,391399,735,0.0013578414647688216,1.0,1.0
736,391880,736,0.0014600888556735203,1.0,1.0
737,392361,737,0.0014171230590458732,1.0,1.0
738,392930,738,0.0027974305426452213,1.0,1.0
739,393411,739,0.0012680256655396096,1.0,1.0
740,393996,740,0.00849986099222289,0.0,0.9945945945945946
741,394477,741,0.0013988510000355675,1.0,1.0
742,394926,742,0.008067024123752629,0.0,0.996309963099631
743,395407,743,0.0013632237977060382,1.0,1.0
744,395888,744,0.0013640495545169753,1.0,1.0
745,396361,745,0.0013954452302625162,1.0,1.0
746,396882,746,0.006697045882940734,0.0,0.997134670487106
747,397355,747,0.001301894176609316,1.0,1.0
748,397836,748,0.001392963624264637,1.0,1.0
749,398317,749,0.0012968324860048103,1.0,1.0
750,398790,750,0.001374259623057905,1.0,1.0
751,399271,751,0.0013466530924332505,1.0,1.0
752,399776,752,0.00865509243454856,0.0,0.9939393939393939
753,400457,753,0.0030165041004924014,1.0,1.0
754,400938,754,0.001555417008350649,1.0,1.0
755,401683,755,0.007743079650227687,1.0,1.0
756,402164,756,0.0013320350531834922,1.0,1.0
757,402645,757,0.001344398339819325,1.0,1.0
758,403126,758,0.00141564283219118,1.0,1.0
759,403599,759,0.0013213791906149927,1.0,1.0
760,404248,760,0.010839592117864704,0.0,0.9977628635346756
761,404937,761,0.012644666810084693,0.0,0.9954441913439636
762,405418,762,0.0014478720271605587,1.0,1.0
763,405899,763,0.0013294467289880554,1.0,1.0
764,406372,764,0.0012442507578774272,1.0,1.0
765,406853,765,0.0014125299938371374,1.0,1.0
766,407398,766,0.007450259081713415,0.0,0.997134670487106
767,407879,767,0.002006315645548827,1.0,1.0
768,408336,768,0.007343081686359972,0.0,0.9963503649635036
769,408905,769,0.0024000161126891397,1.0,1.0
770,410130,770,0.011274739531923655,0.0,0.9978142076502732
771,410691,771,0.00978778583827055,0.0,0.9971988795518207
772,411172,772,0.0013169164284216226,1.0,1.0
773,411901,773,0.009609657644329377,0.0,0.9958246346555324
774,412878,774,0.005270940056700889,0.0,0.9986263736263736
775,413359,775,0.0014895592126310277,1.0,1.0
776,413840,776,0.0014462100333727486,1.0,1.0
777,414729,777,0.012686881478358924,0.0,0.9953488372093023
778,415210,778,0.0014136427004520769,1.0,1.0
779,416139,779,0.006311418453058977,0.0,0.998546511627907
780,416620,780,0.001368020564722111,1.0,1.0
781,417189,781,0.0025532610061115265,1.0,1.0
782,417782,782,0.002933677804224343,1.0,1.0
783,418263,783,0.001324910332913134,1.0,1.0
784,418800,784,0.0027381292572406643,1.0,1.0
785,419281,785,0.0014549366594351133,1.0,1.0
786,419786,786,0.004037295454424184,1.0,1.0
787,420451,787,0.0027165240622629666,1.0,1.0
788,421020,788,0.0024253379161185257,1.0,1.0
789,421493,789,0.0012977336970266874,1.0,1.0
790,421974,790,0.0012954059834811723,1.0,1.0
791,422455,791,0.0013939710212277116,1.0,1.0
792,422936,792,0.0014600191818804514,1.0,1.0
793,423417,793,0.001402814266111321,1.0,1.0
794,423890,794,0.0014196780746057506,1.0,1.0
795,424371,795,0.0013954770151554483,1.0,1.0
796,424852,796,0.0013698618816491818,1.0,1.0
797,425333,797,0.0013919221305842735,1.0,1.0
798,425806,798,0.0013942658161989615,1.0,1.0
799,426287,799,0.002486344385866893,1.0,1.0
800,426880,800,0.0028036721947409552,1.0,1.0
801,427361,801,0.0014010425743169533,1.0,1.0
802,427842,802,0.001324603791642353,1.0,1.0
